T_TargetID,T_UTCTime,Long,Lat,T_Longitude,T_Latitude,T_Speed,T_Heading,T_Alarm,T_Status,T_Info,T_Cost,T_AsynFlag,T_RecordTime
MMC8000GPSANDASYN051113-21627-00000000,1388505579,114.261761,30.582935,114261761,30582935,3.00625,255,0,262144,,0,GPS,1388505579
MMC8000GPSANDASYN051113-22808-00000000,1388505579,114.321218,30.484011,114321218,30484011,14.486527,89.79,0,0,,0,GPS,1388505579
MMC8000GPSANDASYN051113-22712-00000000,1388505579,0,0,0,0,0,0,0,262145,,0,GPS,1388505579
MMC8000GPSANDASYN051113-22253-00000000,1388505579,0,0,0,0,0,0,0,262145,,0,GPS,1388505579
MMC8000GPSANDASYN051113-24435-00000000,1388505579,114.363298,30.577396,114363298,30577396,21.095139,103.41,0,0,,0,GPS,1388505579
MMC8000GPSANDASYN051113-17332-00000000,1388505578,114.601958,30.761813,114601958,30761813,16.23375,193.65,0,262144,,0,GPS,1388505578
MMC8000GPSANDASYN051113-22965-00000000,1388505578,114.312078,30.555901,114312078,30555901,0,0,0,262144,,0,GPS,1388505578
MMC8000GPSANDASYN051113-22613-00000000,1388505578,114.301965,30.523146,114301965,30523146,12.225417,69.63,0,262144,,0,GPS,1388505578
MMC8000GPSANDASYN051113-24082-00000000,1388505578,114.45698,30.487546,114456980,30487546,0,0,0,0,,0,GPS,1388505578
MMC8000GPSANDASYN051113-22646-00000000,1388505577,114.333645,30.480006,114333645,30480006,16.444445,8.08,0,0,,0,GPS,1388505577
MMC8000GPSANDASYN051113-24406-00000000,1388505577,114.382743,30.609805,114382743,30609805,14.188472,341.34,0,0,,0,GPS,1388505577
MMC8000GPSANDASYN051113-23405-00000000,1388505577,114.400416,30.504736,114400416,30504736,0,0,0,0,,0,GPS,1388505577
MMC8000GPSANDASYN051113-22419-00000000,1388505577,0,0,0,0,0,0,0,1,,0,GPS,1388505577
MMC8000GPSANDASYN051113-16827-00000000,1388505577,114.256696,30.552146,114256696,30552146,12.405278,275.94,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-30328-00000000,1388505577,114.242666,30.54663,114242666,30546630,0,0,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-23728-00000000,1388505577,114.402356,30.621645,114402356,30621645,10.329166,271.03,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-22873-00000000,1388505577,114.176425,30.60061,114176425,30600610,8.766945,306.81,0,0,,0,GPS,1388505577
MMC8000GPSANDASYN051113-24743-00000000,1388505577,114.225893,30.606458,114225893,30606458,12.091805,213.16,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-22848-00000000,1388505577,114.294321,30.536678,114294321,30536678,5.164583,279.72,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-22066-00000000,1388505577,114.321436,30.545045,114321436,30545045,6.05875,261.91,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-40385-00000000,1388505577,114.344695,30.512025,114344695,30512025,9.3425,58.4,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-40466-00000000,1388505577,114.464673,30.511955,114464673,30511955,14.024028,284.08,0,0,,0,GPS,1388505577
MMC8000GPSANDASYN051113-23492-00000000,1388505577,114.303341,30.639228,114303341,30639228,12.872916,73.2,0,262144,,0,GPS,1388505577
MMC8000GPSANDASYN051113-24457-00000000,1388505576,114.21038,30.589256,114210380,30589256,11.660139,120.3,0,0,,0,GPS,1388505576
MMC8000GPSANDASYN051113-24101-00000000,1388505576,114.380836,30.621576,114380836,30621576,5.072083,80.96,0,0,,0,GPS,1388505576
MMC8000GPSANDASYN051113-21630-00000000,1388505576,114.227768,30.5589,114227768,30558900,11.583056,101.1,0,0,,0,GPS,1388505576
MMC8000GPSANDASYN051113-24882-00000000,1388505576,114.19188,30.602903,114191880,30602903,12.21,214.92,0,0,,0,GPS,1388505576
MMC8000GPSANDASYN051113-22091-00000000,1388505576,114.263471,30.62006,114263471,30620060,0,0,0,262144,,0,GPS,1388505576
MMC8000GPSANDASYN051113-23368-00000000,1388505576,114.35451,30.579966,114354510,30579966,12.775278,332.43,0,0,,0,GPS,1388505576
MMC8000GPSANDASYN051113-40385-00000000,1388505576,114.344191,30.511633,114344191,30511633,7.369167,31.23,0,262144,,0,GPS,1388505576
MMC8000GPSANDASYN051113-23665-00000000,1388505576,114.223573,30.5643,114223573,30564300,11.367222,193.52,0,262144,,0,GPS,1388505576
MMC8000GPSANDASYN051113-22558-00000000,1388505576,0,0,0,0,0,0,0,1,,0,GPS,1388505576
MMC8000GPSANDASYN051113-21803-00000000,1388505576,114.397596,30.479645,114397596,30479645,8.479167,6.35,0,0,,0,GPS,1388505576
MMC8000GPSANDASYN051113-23276-00000000,1388505575,114.214916,30.561366,114214916,30561366,8.633333,99.99,0,0,,0,GPS,1388505575
MMC8000GPSANDASYN051113-21362-00000000,1388505575,0,0,0,0,0,0,0,262145,,0,GPS,1388505575
MMC8000GPSANDASYN051113-24376-00000000,1388505575,114.25397,30.618055,114253970,30618055,7.980694,246.13,0,0,,0,GPS,1388505575
MMC8000GPSANDASYN051113-22143-00000000,1388505575,114.289498,30.506653,114289498,30506653,11.752639,217.65,0,0,,0,GPS,1388505575
MMC8000GPSANDASYN051113-22217-00000000,1388505575,114.434143,30.595425,114434143,30595425,1.382361,185.91,0,262144,,0,GPS,1388505575
MMC8000GPSANDASYN051113-24460-00000000,1388505575,114.306836,30.542936,114306836,30542936,17.009722,269.97,0,0,,0,GPS,1388505575
MMC8000GPSANDASYN051113-23629-00000000,1388505574,0,0,0,0,0,0,0,262145,,0,GPS,1388505574
MMC8000GPSANDASYN051113-23559-00000000,1388505574,0,0,0,0,0,0,0,262145,,0,GPS,1388505574
MMC8000GPSANDASYN051113-23562-00000000,1388505574,114.300505,30.607288,114300505,30607288,8.350695,33.36,0,1,,0,GPS,1388505574
MMC8000GPSANDASYN051113-22183-00000000,1388505574,114.328116,30.535536,114328116,30535536,13.284028,296.22,0,0,,0,GPS,1388505574
MMC8000GPSANDASYN051113-23368-00000000,1388505574,114.35306,30.57553,114353060,30575530,8.92625,38.61,0,0,,0,GPS,1388505574
MMC8000GPSANDASYN051113-30339-00000000,1388505574,114.341821,30.555586,114341821,30555586,7.430833,210.31,0,0,,0,GPS,1388505574
MMC8000GPSANDASYN051113-24156-00000000,1388505574,114.36368,30.58639,114363680,30586390,16.999445,240.92,0,0,,0,GPS,1388505574
MMC8000GPSANDASYN051113-40312-00000000,1388505574,114.213695,30.571425,114213695,30571425,5.011958,100.74,0,262144,,0,GPS,1388505574
MMC8000GPSANDASYN051113-24909-00000000,1388505574,114.337685,30.532005,114337685,30532005,1.551945,111.34,0,262144,,0,GPS,1388505574
MMC8000GPSANDASYN051113-23603-00000000,1388505574,114.35239,30.478685,114352390,30478685,0,0,0,0,,0,GPS,1388505574
MMC8000GPSANDASYN051113-10319-00000000,1388505574,114.36505,30.577273,114365050,30577273,12.066112,282.79,0,0,,0,GPS,1388505574
MMC8000GPSANDASYN051113-21726-00000000,1388505574,114.309703,30.531356,114309703,30531356,9.450417,23.34,0,0,,0,GPS,1388505574
MMC8000GPSANDASYN051113-24204-00000000,1388505573,114.25585,30.57651,114255850,30576510,0,0,0,0,,0,GPS,1388505573
MMC8000GPSANDASYN051113-24307-00000000,1388505573,114.321298,30.638901,114321298,30638901,9.784445,208.38,0,262144,,0,GPS,1388505573
MMC8000GPSANDASYN051113-23195-00000000,1388505573,114.41097,30.47947,114410970,30479470,11.953055,7.38,0,0,,0,GPS,1388505573
MMC8000GPSANDASYN051113-23368-00000000,1388505573,114.35002,30.572433,114350020,30572433,12.138056,38.51,0,0,,0,GPS,1388505573
MMC8000GPSANDASYN051113-17402-00000000,1388505573,114.412523,30.630906,114412523,30630906,14.902778,100.89,0,0,,0,GPS,1388505573
MMC8000GPSANDASYN051113-24222-00000000,1388505573,114.260875,30.553255,114260875,30553255,0,0,0,0,,0,GPS,1388505573
MMC8000GPSANDASYN051113-22990-00000000,1388505573,114.391676,30.496903,114391676,30496903,0,0,0,0,,0,GPS,1388505573
MMC8000GPSANDASYN051113-22088-00000000,1388505573,114.427185,30.508161,114427185,30508161,10.272639,274.53,0,0,,0,GPS,1388505573
MMC8000GPSANDASYN051113-22583-00000000,1388505573,114.337895,30.531975,114337895,30531975,0,0,0,262144,,0,GPS,1388505573
MMC8000GPSANDASYN051113-22033-00000000,1388505573,114.326263,30.565865,114326263,30565865,22.128056,307.13,0,262144,,0,GPS,1388505573
MMC8000GPSANDASYN051113-40374-00000000,1388505572,114.263545,30.609565,114263545,30609565,9.065,145.93,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-23478-00000000,1388505572,114.270398,30.638783,114270398,30638783,14.856527,247.83,0,0,,0,GPS,1388505572
MMC8000GPSANDASYN051113-24262-00000000,1388505572,114.213606,30.562025,114213606,30562025,5.400972,280.81,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-22635-00000000,1388505572,114.34433,30.514618,114344330,30514618,11.70125,183.87,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-40400-00000000,1388505572,114.269433,30.552508,114269433,30552508,4.998597,265.46,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-23984-00000000,1388505572,114.196728,30.615663,114196728,30615663,0,0,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-24134-00000000,1388505572,114.319488,30.605575,114319488,30605575,17.400278,308.41,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-24501-00000000,1388505572,114.318426,30.512005,114318426,30512005,11.552222,89.36,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-23188-00000000,1388505572,114.344913,30.460846,114344913,30460846,21.275,85.71,0,262144,,0,GPS,1388505572
MMC8000GPSANDASYN051113-40466-00000000,1388505571,114.465318,30.511861,114465318,30511861,10.904722,269.96,0,0,,0,GPS,1388505571
MMC8000GPSANDASYN051113-40176-00000000,1388505571,0,0,0,0,0,0,0,262145,,0,GPS,1388505571
MMC8000GPSANDASYN051113-24596-00000000,1388505571,114.361501,30.522708,114361501,30522708,13.710556,126.33,0,262144,,0,GPS,1388505571
MMC8000GPSANDASYN051113-16885-00000000,1388505571,0,0,0,0,0,0,0,262145,,0,GPS,1388505571
MMC8000GPSANDASYN051113-24813-00000000,1388505571,114.390463,30.621935,114390463,30621935,0,0,0,0,,0,GPS,1388505571
MMC8000GPSANDASYN051113-22352-00000000,1388505571,114.239836,30.561315,114239836,30561315,0,0,0,262144,,0,GPS,1388505571
MMC8000GPSANDASYN051113-24765-00000000,1388505571,114.23471,30.717265,114234710,30717265,23.947222,153.15,0,262144,,0,GPS,1388505571
MMC8000GPSANDASYN051113-24303-00000000,1388505571,114.337985,30.531858,114337985,30531858,0,0,0,262144,,0,GPS,1388505571
MMC8000GPSANDASYN051113-16940-00000000,1388505571,114.314095,30.65642,114314095,30656420,0,0,0,262144,,0,GPS,1388505571
MMC8000GPSANDASYN051113-21227-00000000,1388505571,114.184601,30.612888,114184601,30612888,4.953889,91.99,0,0,,0,GPS,1388505571
MMC8000GPSANDASYN051113-22972-00000000,1388505570,114.2139,30.607493,114213900,30607493,12.07125,168.13,0,262145,,0,GPS,1388505570
MMC8000GPSANDASYN051113-23515-00000000,1388505570,114.34876,30.603695,114348760,30603695,0.030319,42.36,0,0,,0,GPS,1388505570
MMC8000GPSANDASYN051113-22550-00000000,1388505570,114.343813,30.512301,114343813,30512301,0,220.57,0,0,,0,GPS,1388505570
MMC8000GPSANDASYN051113-23908-00000000,1388505570,0,0,0,0,0,0,0,262145,,0,GPS,1388505570
MMC8000GPSANDASYN051113-23845-00000000,1388505570,114.263166,30.620168,114263166,30620168,18.58736,254.71,0,0,,0,GPS,1388505570
MMC8000GPSANDASYN051113-22620-00000000,1388505570,114.15742,30.61796,114157420,30617960,18.063194,146.16,0,262144,,0,GPS,1388505570
MMC8000GPSANDASYN051113-23632-00000000,1388505570,114.231851,30.57812,114231851,30578120,12.369306,92.82,0,0,,0,GPS,1388505570
MMC8000GPSANDASYN051113-24064-00000000,1388505570,114.3922,30.500323,114392200,30500323,0,0,0,262144,,0,GPS,1388505570
MMC8000GPSANDASYN051113-24042-00000000,1388505570,114.171341,30.515411,114171341,30515411,13.833889,37.88,0,0,,0,GPS,1388505570
MMC8000GPSANDASYN051113-24358-00000000,1388505570,114.23595,30.556165,114235950,30556165,7.420556,113.77,0,0,,0,GPS,1388505570
MMC8000GPSANDASYN051113-40385-00000000,1388505570,114.343928,30.511105,114343928,30511105,4.981125,8.89,0,262144,,0,GPS,1388505570
MMC8000GPSANDASYN051113-24864-00000000,1388505569,114.260113,30.582328,114260113,30582328,8.715555,241.69,0,0,,0,GPS,1388505569
MMC8000GPSANDASYN051113-22811-00000000,1388505569,114.256046,30.574023,114256046,30574023,5.621944,178.02,0,0,,0,GPS,1388505569
MMC8000GPSANDASYN051113-25021-00000000,1388505569,114.421623,30.657581,114421623,30657581,12.199722,262.81,0,0,,0,GPS,1388505569
MMC8000GPSANDASYN051113-22767-00000000,1388505569,114.38309,30.481516,114383090,30481516,4.172778,87.4,0,0,,0,GPS,1388505569
MMC8000GPSANDASYN051113-40419-00000000,1388505569,114.393115,30.642358,114393115,30642358,0.659319,62.46,0,262144,,0,GPS,1388505569
MMC8000GPSANDASYN051113-16900-00000000,1388505569,114.31169,30.563848,114311690,30563848,0,0,0,262144,,0,GPS,1388505569
MMC8000GPSANDASYN051113-22118-00000000,1388505569,114.272961,30.574905,114272961,30574905,14.491667,70.34,0,0,,0,GPS,1388505569
MMC8000GPSANDASYN051113-22947-00000000,1388505569,114.266645,30.572781,114266645,30572781,0,0,0,262144,,0,GPS,1388505569
MMC8000GPSANDASYN051113-22136-00000000,1388505569,114.241013,30.560393,114241013,30560393,14.188472,309.56,0,0,,0,GPS,1388505569
MMC8000GPSANDASYN051113-40385-00000000,1388505568,114.343626,30.51074,114343626,30510740,5.215972,23.89,0,262144,,0,GPS,1388505568
MMC8000GPSANDASYN051113-21476-00000000,1388505568,114.252311,30.527065,114252311,30527065,0,0,0,0,,0,GPS,1388505568
MMC8000GPSANDASYN051113-40341-00000000,1388505568,114.317923,30.537858,114317923,30537858,11.742361,205.35,0,262144,,0,GPS,1388505568
MMC8000GPSANDASYN051113-23070-00000000,1388505568,114.308526,30.571293,114308526,30571293,0,0,0,262144,,0,GPS,1388505568
MMC8000GPSANDASYN051113-22929-00000000,1388505568,114.264351,30.470648,114264351,30470648,5.627083,178.34,0,262144,,0,GPS,1388505568
MMC8000GPSANDASYN051113-23056-00000000,1388505568,114.255276,30.618351,114255276,30618351,10.909862,254.16,0,0,,0,GPS,1388505568
MMC8000GPSANDASYN051113-22172-00000000,1388505568,114.442051,30.581161,114442051,30581161,10.694028,283.1,0,0,,0,GPS,1388505568
MMC8000GPSANDASYN051113-22518-00000000,1388505568,114.328546,30.593285,114328546,30593285,0,0,0,262144,,0,GPS,1388505568
MMC8000GPSANDASYN051113-24637-00000000,1388505567,114.312426,30.551971,114312426,30551971,17.10736,352.9,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-24295-00000000,1388505567,114.355078,30.616368,114355078,30616368,13.479305,151.17,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-40323-00000000,1388505567,114.190121,30.539023,114190121,30539023,7.132778,24.67,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-40374-00000000,1388505567,114.263588,30.610153,114263588,30610153,6.598333,194.2,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-23555-00000000,1388505567,114.40942,30.645426,114409420,30645426,19.214306,98.07,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-16878-00000000,1388505567,114.292603,30.541778,114292603,30541778,0,0,0,0,,0,GPS,1388505567
MMC8000GPSANDASYN051113-24820-00000000,1388505567,114.136235,30.482521,114136235,30482521,7.451389,319.9,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-17354-00000000,1388505567,114.183845,30.57819,114183845,30578190,16.948055,93.46,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-22965-00000000,1388505567,114.312103,30.555841,114312103,30555841,7.518195,6.18,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-24802-00000000,1388505567,114.335765,30.599681,114335765,30599681,5.164583,310.31,0,0,,0,GPS,1388505567
MMC8000GPSANDASYN051113-22396-00000000,1388505567,0,0,0,0,0,0,0,262145,,0,GPS,1388505567
MMC8000GPSANDASYN051113-23463-00000000,1388505567,114.336525,30.556938,114336525,30556938,7.965278,32.54,0,262144,,0,GPS,1388505567
MMC8000GPSANDASYN051113-22624-00000000,1388505566,114.433805,30.60449,114433805,30604490,13.011666,0.35,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-22239-00000000,1388505566,114.255455,30.625563,114255455,30625563,0,0,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-23137-00000000,1388505566,114.349356,30.482778,114349356,30482778,14.866806,92.8,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-40466-00000000,1388505566,114.465788,30.512033,114465788,30512033,10.216111,213.31,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-21465-00000000,1388505566,114.330518,30.517991,114330518,30517991,4.707222,64.77,0,262144,,0,GPS,1388505566
MMC8000GPSANDASYN051113-23207-00000000,1388505566,114.397935,30.509103,114397935,30509103,0,0,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-23809-00000000,1388505566,114.22233,30.533268,114222330,30533268,21.87111,29.93,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-23041-00000000,1388505566,114.261148,30.596841,114261148,30596841,0,0,0,262144,,0,GPS,1388505566
MMC8000GPSANDASYN051113-21715-00000000,1388505566,114.28729,30.585521,114287290,30585521,0,0,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-23452-00000000,1388505566,114.33028,30.499128,114330280,30499128,14.121667,17.88,0,262144,,0,GPS,1388505566
MMC8000GPSANDASYN051113-21968-00000000,1388505566,114.484666,30.611435,114484666,30611435,10.735139,356.77,0,0,,0,GPS,1388505566
MMC8000GPSANDASYN051113-16827-00000000,1388505565,114.261298,30.552193,114261298,30552193,0,0,0,262144,,0,GPS,1388505565
MMC8000GPSANDASYN051113-22617-00000000,1388505565,114.33974,30.513053,114339740,30513053,13.648889,99.45,0,262144,,0,GPS,1388505565
MMC8000GPSANDASYN051113-24530-00000000,1388505565,114.405915,30.504095,114405915,30504095,3.396806,285.4,0,0,,0,GPS,1388505565
MMC8000GPSANDASYN051113-23005-00000000,1388505565,114.25543,30.549565,114255430,30549565,9.815278,343.03,0,0,,0,GPS,1388505565
MMC8000GPSANDASYN051113-21476-00000000,1388505565,114.25176,30.526518,114251760,30526518,11.161667,39.98,0,0,,0,GPS,1388505565
MMC8000GPSANDASYN051113-22077-00000000,1388505565,114.358395,30.532941,114358395,30532941,16.351944,117.66,0,0,,0,GPS,1388505565
MMC8000GPSANDASYN051113-24035-00000000,1388505565,114.28446,30.581048,114284460,30581048,4.090556,22.37,0,262144,,0,GPS,1388505565
MMC8000GPSANDASYN051113-21524-00000000,1388505565,114.364396,30.572858,114364396,30572858,15.452639,213.83,0,0,,0,GPS,1388505565
MMC8000GPSANDASYN051113-22752-00000000,1388505565,0,0,0,0,0,0,0,262145,,0,GPS,1388505565
MMC8000GPSANDASYN051113-16940-00000000,1388505565,114.314095,30.65642,114314095,30656420,0,0,0,262144,,0,GPS,1388505565
MMC8000GPSANDASYN051113-23492-00000000,1388505564,114.301681,30.637216,114301681,30637216,12.90375,338.41,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-21575-00000000,1388505564,114.321803,30.585641,114321803,30585641,0,0,0,0,,0,GPS,1388505564
MMC8000GPSANDASYN051113-23625-00000000,1388505564,114.43462,30.432401,114434620,30432401,0,0,0,0,,0,GPS,1388505564
MMC8000GPSANDASYN051113-23023-00000000,1388505564,114.335315,30.509926,114335315,30509926,0,0,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-24064-00000000,1388505564,114.39216,30.500315,114392160,30500315,1.71125,90.51,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-24273-00000000,1388505564,114.196805,30.602903,114196805,30602903,4.67125,171.57,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-24086-00000000,1388505564,114.327706,30.491278,114327706,30491278,14.101111,195.26,0,0,,0,GPS,1388505564
MMC8000GPSANDASYN051113-21928-00000000,1388505564,114.342303,30.530633,114342303,30530633,0,0,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-22529-00000000,1388505564,114.304478,30.642695,114304478,30642695,10.12875,163.24,0,0,,0,GPS,1388505564
MMC8000GPSANDASYN051113-24813-00000000,1388505564,114.390463,30.621933,114390463,30621933,0,0,0,0,,0,GPS,1388505564
MMC8000GPSANDASYN051113-21355-00000000,1388505564,114.257023,30.608106,114257023,30608106,6.742222,232.76,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-22837-00000000,1388505564,114.308746,30.526506,114308746,30526506,9.424723,132.08,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-23287-00000000,1388505564,114.26543,30.555843,114265430,30555843,6.947778,79.35,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-23298-00000000,1388505564,114.240481,30.568843,114240481,30568843,13.669444,319.21,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-24871-00000000,1388505564,114.234278,30.627293,114234278,30627293,13.397083,325.06,0,262144,,0,GPS,1388505564
MMC8000GPSANDASYN051113-40404-00000000,1388505564,114.231435,30.624433,114231435,30624433,8.689861,72.16,0,0,,0,GPS,1388505564
MMC8000GPSANDASYN051113-24585-00000000,1388505563,114.295001,30.60357,114295001,30603570,14.316944,44.15,0,0,,0,GPS,1388505563
MMC8000GPSANDASYN051113-40392-00000000,1388505563,114.26318,30.571995,114263180,30571995,0.043681,0,1,262144,,0,ALM,1388505563
